rating,comment
5,"Chất lượng sản phẩm:Ok
Đúng với mô tả:đúng

Giao hang nhanh. Đúng mâu. Giá mềm nên mua nha"
5,"Chất lượng sản phẩm:re, tốt

Phù hợp túi tiền, cho 5 sao. Sẽ ủng hộ shop lần sau. Shop giao hàng hơi chậm, nhưng sản phẩm khá là đẹp"
5,"Sảm phẩm ok
Nhug duy nhât coa 1 cái bị lỗi xước trên bề măt kính
Mog lần sau gửi hàg chú y hơn với mỗi sản phẩm"
4,"Giao hàng nhanh, đóng gói cẩn thận, hàng đầy đủ y hình, kính XR dán vào xong nhìn cứ bị nhòe mờ mờ đau mắt lắm nhìn xa còn đỡ."
5,"mình thấy kính cường lực chống trộm ở đây nhanh bị nứt với vỡ lắm dùng đc tầm 1 tháng mà rơi thì ksao nma k lgi nó lại tự nứt =))))))) cứ 1thang mình lại phải mua cái mới, nma đc cái là trống trộm đỉnh,ngừoi bên cạnh sẽ k thấy màn hình đt của mình ýy"
5,"Chất lượng sản phẩm:quá OK

Hàng OK đẹp tốt làm rơi máy nên bị sứt tí ở cạnh nhưng chống chộm tốt"
5,"Chất lượng sản phẩm:chua biet
Đúng với mô tả:đúng

Chua dùng chua biết bền không, đóng gói cẩn thận, kính chống vân tay hoăc chống nhìn trộm. Giá ok mua về tự dán thử cũng được . Nếu ok quay lại mua tiếp"
1,"Chất lượng sản phẩm:mo kg thay dc ro
Đúng với mô tả:mờ nhìn vô chúc muốn mù mắt

Tầm tiền này thì nua trãi nghiệm thôi mua về dán vô xem mờ mắt qa lột dục liền hai miến"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng sản phẩm

Sẽ ủng hộ shop lần sau, không chê vào đâu được, mua của shop rất nhiều lần!!!"
5,"Giá rẻ so với đi ra cửa hàng mua. Mua lại chống nhìn trộm, chống được tương đối ổn nếu dùng điện thoại xoay đứng, khi xoay ngang thì không chống được. So với giá thì rất oke. Độ chống xước và chống va đập thì phải sử dụng mới biết được. Mua hẳn 5 cái thử cho yên tâm."
5,"Đã nhận được hàng. Đóng gói đầy đủ, cẩn thận. Cảm ơn shop và bạn shipper, sẽ quay lại và tiếp tục ủng hộ shop nếu hàng dùng tốt!"
5,"Đúng với mô tả:y mẫu
Chất lượng sản phẩm:tốt

Shop giao cực kỳ nhanh ln đã mua lần 2 , hàng đủ số lượng k lỗi k vỡ , đóng gói cẩn thận , giá rẻ cảm ơn shop nhiều ạ , có dịp e ủng hộ tiếp ạ"
5,"Chất lượng sản phẩm:kinhs ốp
Đúng với mô tả:đúng với mô tả

Sản phẩm giao nhanh , mình sợ k kịp vì về tết nhưng shop tư vấn nhiệt tình. Cho shop 5 sao ạ, lần sau sẽ tiếp tục ủng hộ shop"
2,Mình mua 6 cái kính 11pro mà shop gủi 4 cái vừa 2 cái bé xíu
5,"Chất lượng sản phẩm:chất lượng sp tuyệt vời. Anh shiper giao hàng vui tính, dễ chịu

Ốp lưng ok, cường lực ok luôn ạ. Nói chung sản phẩm tuyệt vời. Đúng với mô tả. Hình ảnh mang tính chất nhận xu :)))))"
5,"Đúng với mô tả:tot
Chất lượng sản phẩm:tốt

Sản phẩm tốt , dày dặn anh em mua nhiều về mà dùng tôi mỗi lần mua cả chục cái 😂 nứt tí lại thay rẻ mà tội gì k mua"
5,"Giao hàng nhanh, đóng gói cẩn thận, hàng đẹp lắm nha còn chất lượng thì tiền nào của nấy nếu ok thì ủng hộ shop dài dài ạ"
1,"Chất lượng sản phẩm:rất tệ
Đúng với mô tả:đúng

Sản phẩm thì như hình nhưng thực sự của rẻ là của ôi thôi mn đừng tham rẻ nhẻ mua về ko dính chắc vào màn hình xong còn ko cảm ứng được vứt 
Ko nên mua nhé
Mình lại phải ra hàng dán lại"
5,"Đúng với mô tả:y mẫu
Chất lượng sản phẩm:tốt

Shop giao nhanh , giá rẻ , hàng k bị vỡ , đóng gói cẩn thận , có dịp mua ủng hộ shop tiếp ạ , cảm ơn shop nhiều ạ"
5,"Giao hàng nhanh, kính đẹp, chuẩn chống nhìn trộm, giá cả rất hợp lý. Đáng mua nhé mọi người. Rẻ nên mua vài cái dùng dần. Lần sau sẽ ủng hộ shop thêm"
5,"Chất lượng sản phẩm:tot
Đúng với mô tả:tot

Đúng mô tả. Nhìn đẹp nếu tốt sẽ mua lại lần sau nữa. -///"
3,"Đã nhận được hàng. Shop giao hàng nhanh, đóng gói cẩn thận. Chưa dùng chưa biết CL thế nào nhưng thấy giá thành rẻ. Để thực tập dán đỡ phải ra ngoài hiệu giá gấp mấy lần 🤣🤣"
5,"Chất lượng sản phẩm:oke
Đúng với mô tả:đúng

Đúng với mô tả. Shop giao hàng nhanh, đóng gói chắc chắn, cẩn thận. Lần sau mình sẽ lại ủng hộ tiếp!!!!! N"
5,"Đã nhận được hàng như quảng cáo của shop, giá cả hợp lý, đóng gói cẩn thận, giao hàng nhanh chóng. Tặng Shop 5 sao"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:giống hình

Giao khá nhanh 
Cường lực cứng nha 
Gói hàng kĩ 
5sao"
5,"Chất lượng sản phẩm:Quá tốt
Đúng với mô tả:Chuẩn xịn

Quá ổn. Lại còn rẻ nữa. Bình thường mình dán ốp phải mất 40-40k. Giờ mình mua về tự làm. Còn chống cả đọc trộm nữa. Vi diệu quá!"
5,Có ai thấy chống nhìn trộm không chứ mình thấy tối màn hình hơn thôi chứ nghiêng dọc vẫn bình thường chính diện cũng tối hơn
5,"Chất lượng sản phẩm:tốt

Shop giao hàng nhanh đóng gói cẩn thận giao đầy đủ sl hàng đẹp mà dày lắm mn"
5,"Đã nhận được sản phẩm, đóng gói cẩn thận sản phẩm như hình quảng cáo, chuẩn dán vào đt rất vừa văn đẹp, nói chung mình rất hài lòng về sản phẩm của shop, mình sẽ ủng hộ shop tiép nhé mọi người có nhu cầu nên mua... giá cả rất họp lý , đánh giá 5 sao cho sản phẩm vá shop."
5,"Đúng với mô tả:đùa mơi tả
Chất lượng sản phẩm:OK

Đủ sp gói cẩn thận giao hàng nhanh  sẽ ủng hộ shop bậc"
5,"Chất lượng sản phẩm:rất đẹp luôn
Đúng với mô tả:đúng

Mọi người nên mua nhé kính siêu xịn và đẹp luôn phù hợp với giá tiền,mk còn được vocher nên mua với giá rất rẻ luôn ý"
5,rẽ uy tín .đẹp giao hàng cẩn thận .shipper thân thiện .hài lòng
5,"[QC] Viettel Hai Phong mien phi lap dat dich vu Internet, tang tu 1 - 3 thang cuoc khi Khach hang dong truoc cuoc tu 6 - 12 thang. Cuoc TB chi tu 189.000d/thang. Lien he nhan vien Viettel: Pham Thi Thuy - 0982528989 (cuoc goi di dong) de duoc tu van va phuc vu. Tu choi QC, soan TC3 gui 199"
5,"Chất lượng sản phẩm:Tot
Đúng với mô tả:ok

Hang đu so luong, dong goi tot, giao hang ok"
5,"Chất lượng sản phẩm:tot
Đúng với mô tả:dung

Đã mua nhiều lần của shop, rất ưng về chất lượng cũng như đóng gói cẩn thận. Ủng hộ shop hoài hoài"
5,"Chất lượng sản phẩm:Ok
Đúng với mô tả:chống nhìn trộm

Sản phẩm oke sẽ ủng hộ lần sau"
5,"Kính cơ bản thì thấy ok
Còn ch sử dụng nên k rõ
Nhưng nhìn thì thấy có sự khác biẹt so với kính thường"
5,"Trơi ơi nó đỉnh lắm mng ơi em ưng từ a-z
Gậy 3 chân chắc chắn
Đèn thì siêu sáng
Bluetooth thì kết nối được cả ios & androi
Kính cường lực k trày k bể phải nói là thích 100% luôn ý 🥰🥰🥰 shop giao nhanh, gói kĩ. Yêu shop nhiều ❤️❤️❤️ nếu shop có bán pin của cái Bluetooth thì tốt quá hehe."
5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

M hay mua theo lố để tự thay. Sp ok. Giá hạt rẻ. Tiếp tục ủng hộ shop. Ship rất nhanh. Tặng shop 5 sao"
5,"hàng dao nhanh, ip prm 11 
dáng cx dx ai cần nên mua cho shop 4*"
5,"Chất lượng sản phẩm:cường lực dày dặn, ốp dẻo mềm
Đúng với mô tả:Đúng mô tả

Giao hàng nhanh, cảm nhận đầu về sp là rất ưng"
4,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Đc đóng gắn chắc chắn kĩ lưỡng, sau khi mình dán vào lại ko thấy chống nhìn trộm như đã nói
Còn về bảo vệ máy cx tốt , ship pơ giao hàng thân thiện"
5,"Chất lượng sản phẩm:tốt

Khi dùng ko có dấu van tay. Màn hinh nhạy"
5,"Chất lượng sản phẩm:10/10
Đúng với mô tả:đúng

Sản phẩm chất lượng, rẻ đẹp giao nhanh rất thích các sản phẩm của shop sẽ tiế tục ủng hộ shop tiếp nhé, hàng xịn hơn giá nữa mọi người thử trải nghiệm nhé"
5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:đúng

Quá là ổn áp cho 1 cuộc tình 
Đã mua lần 2 thấy rất hài lòng về sản phẩm 
Thanks shop sẽ ủng hộ dài"
4,"Chất lượng sản phẩm:Tạm
Đúng với mô tả:đúng

Đóng hàng cẩn thận ,  Nhìn chung thì cũng ổn ,  chất lượng như nào thì chưa dùng nên cx chưa biết đc ,  giao hàng nhanh , shiper nhiệt tình ,…….."
5,"Đúng với mô tả:rất là tốt
Chất lượng sản phẩm:quá tốt

Mình mua 2 cái về dùng luôn 1 cái. Rất là ưng ý. Chất lương hơn minh mong đợi. Shop giao hàng nhanh. Sẽ ủng hộ shop dài"
5,"Lần thứ 2 mua của shop trong tháng. Lần này giao hàng siêu nhanh, đóng gói cẩn thận, giao hàng đầy đủ. Chất lượng không có gì phàn nàn. Còn ủng hộ shop dài dài."
5,"Chất lượng sản phẩm:tốt

đóng gói hàng cẩn thận 
giao hàng nhanh 
đủ hàng 
đúng mẫu 
hjsnsnssjkwkwbwbwbwkwjs sbsjsnd dndkke wjwkw s sjne ẹwnw s jebebwkw shvwjs sieb"
5,"Chất lượng sản phẩm:được nha
Đúng với mô tả:đúng

Cường lực được nha lại còn rẻ nữa ship nhanh ạ lần sau quay lại ủng hộ shop tiếp"
5,"Chất lượng sản phẩm:cường lực ok, máy chưa sử dụng nên chưa biết,gói hàng ok
Đúng với mô tả:giống như mẫu"
4,"Giao hàng thì nhanh nhưng mà lúc mình đặt mình thấy đặt lộn có ib shop để huỷ đơn đặt lại , nhưng mà gần 2 ngày shop mới rep ib là huỷ đc nhưng hôm sau đã thấy giao cho đơn vị vận chuyển, tính là ko lấy nhưng thôi để dành từ từ xài cũng đc"
5,"Giao hàng nhanh, đóng gói hàng chắc chắn, giao đúng loại mình đã đặt.
Được tặng miếng lau cường lực￼￼
Lần đầu đặt hàng ở đây nhưng khá yên tâm, sẽ tiếp tục mua ủng hộ
Ảnh chỉ mang tính chất nhận xu"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng mô tả

Shop giao hàng đúng số lượng
Ship nhiệt tình thân thiện
Màn hình giao đúng mẫu chọn luôn ạ
Sẽ ủng hộ dài dài"
5,"Đã mua ở đây mấy lần rồi
Giá rẻ hơn các shop khác, nhưng tiền nào thì của nấy. Ck m thay suốt. Cứ rơi phát là vỡ nứt luôn. Ông thay như thay nyc. Kk
Ship nhanh"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:dung mo ta

Đóng gói sản phẩm kỹ lưỡng, cẩn thận, sẽ ủng hộ nhiều. Đánh giá mang tính chất nhận xu"
5,"Chất lượng sản phẩm:quá tốt
Đúng với mô tả:đúng

Sp rất tốt, mới nhận hàng xong mình đã lấy ra và dán liền để xem chất lượng ntn thì quá ok chống nhìn trộm tốt. Rất là ưng ý sẽ ủng hộ shop!!!!!"
5,"Đúng với mô tả:ddubgs

Haàn đc giao khá lâu ship vui tính đánh giá mừi đỉm nhen mn nên mua"
5,"Chất lượng sản phẩm:ok

Hàng bọc chắc chắn.  hộp chuẩn hàng mình đã từng dùng. Dùng thấy ổn, ko vấn đề gì. Sẽ ủng hộ shop lâu dài"
5,"Đúng với mô tả:đúng mô tả
Chất lượng sản phẩm:giao hàng đúng mẫu

Giao hàng nhanh, đúng mẫu mã. Chưa dùng chưa biết chất lượng"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Shop giao hàng đầy đủ, đóng gói cẩn thận, giao hàng nhanh, dùng ok lần sau mình lại ủng hộ tiếp"
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Mình mua thử cũng chưa tự dán bao giờ ^^ shop giao nhanh, đủ , cứ cho shop 5 sao ạ ⭐️"
5,"Chất lượng sản phẩm:khá ok
Đúng với mô tả:không đúng lắm

Ở góc nghiêng hầu như không nhìn được màn hình, thấy mờ mờ th. Tóm lại cx khá ok."
5,"Shop đóng gói cẩn thận, đầy đủ phụ kiện, kính mh thấy chống nhìn trộm btg, nhìn vào cứ thấy đường sọc ngang màn hình ý"
5,"Chất lượng sản phẩm:bình thường
Đúng với mô tả:9/10

Chuẩn bị hàng và giao hàng nhanh. Chất lượng sản phẩm bình thường, độ nét của cường lực không cao. Mình dùng chống nhìn trộm nhiều rồi nhưng mọi lần sáng hơn và nét hơn cơ. Lần này tối om mà kém quá"
5,"Giao hàng nhanh, đóng gói cẩn thận. Sản phẩm đúng mô tả."
5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:TỐt

Giao hàng siêu nhanh, giá cả hợp lý, chất lượng tốt. Ủn shop"
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Đặt lần 22222 ròi, hàng okeee, shop này uyyy tínnnn nhé các bạn, hello cả nhà ;)))
Nhận dc 200xu mệt vai~~~~~"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:rất ưng

Quay lại shop mua lần 2 rồi vẫn rất ưng đóng gói cẩn thận shop nhiệt tình rất đáng mua nhaa"
5,"Chất lượng sản phẩm:kha ok

Giao hàng nhanh
Chất lượng tốt 
Lsau sẽ ủng hộ shop"
5,"Chất lượng sản phẩm:chất lượng san rphaamr tốt
Đúng với mô tả:đúng với mô tat

Gói hàng cẩn thận, bọc kỹ để không bị ảnh gưởng đến hàng hoá"
5,"Sp dùng được k bị mờ hay nhoè màn. Dễ dán 1 phát ăn ngay cả 2 máy. Vì là mua chống vân tay nên k thấy có vân tay. Đánh giá chung: ổn, giá rẻ nên mua tự dán nhé mn còn hơn ra quán mất 50-100k"
5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:ok

Giao hàgg nhanh , shiper thân thiện, đúng như hình nói chung là nên mua ạ 😇"
5,"Đúng với mô tả:đunggs
Chất lượng sản phẩm:chưa dùng không biết

Giao hàng nhanh đóng gói cẩn thận tùy chưa dùng nhưng mk nghĩ là ổn nha mn mua thử"
5,giao hàng nhanh đúng với đặt nói chung là tiền nào của đấy che cũng không tốt lắm
5,"Giao hàng nhanh, đúng với miêu tả nhưng không dày lắm, không biết xài ok không nữa, nhưng về giá này thì phù hợp. Thanks shop!"
5,Sản phẩm rất đẹp mình rất ưng rất thích sẽ mua lại lần sau đóng hàng cẩn thận
5,"Chất lượng sản phẩm:ok

Sản phẩm tốt shop giao hàng nhanh okokokookokokokokokok"
4,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Giao nhanh gọn lẹ , shipper quá thân thuộc , giá rẻ , bao bọc kĩ , nói chung là ok tất kh chê được , giá rẻ kh dám đòi hỏi gì thêm"
5,"Chất lượng sản phẩm:10₫
Đúng với mô tả:đúng

Mình đặt lần 3 luôn gòi á , rẻ ship nhanh ạ nch là quá ổn í"
5,Giao hàng nhanh đóng gói cẩn thận dán hơi ngắn một chút 😁😁😁😁😁😁
4,Giao hàng nhanh. Đã dùng tự dán. Đỡ mất công căn chỉnh khá nhiều. Tuy nhiên giá rẻ nên khả năng chống nhìn trộm tạm được thôi. Màn hình dán k biết do k để ý bị bụi hay gì. Mà bị nhô lên 1 chấm. Haiz
5,"Chất lượng sản phẩm:oki lắm
Đúng với mô tả:đúm

đẹp, chất lượng"
5,"Chất lượng sản phẩm:kính giày
Đúng với mô tả:giống hình

Giao hàng nhanh.cuong lực giày.lần sau sẽ ủng hộ"
5,Giao hàng nhanh đúng sản phẩm mua .cho shop 5 sao.sau ủng hộ shop sau nhé
5,"Chất lượng sản phẩm:Tot
Đúng với mô tả:dung mo ta sp

Ốp dày dặn, miếng dán ổn. Đầy đủ giấy lau kính kèm theo miếng dán. Sẽ ủng hộ shop lần sau. Mn nên mua nhé!"
5,"Đánh giá:
Hàng đẹp, khá ưng ý. Đóng gói cẩn thận. Lần sau sẽ ủng hộ shop tiếp."
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:yes

Chuẩn mô tả, gói hàng cẩn thận, chống nhìn trộm tốt, cảm ứng mượt, giá thì quá rẻ, không nghĩ mua về tự làm rẻ như vậy, kllakakakakaskxueboddkfdorbuckskxkdf"
5,"Mình nhận dc ốp rồi đẹp và chắc chắn vừa như in , lần sau ủng hộ shop , mua nhiều lần của shop làm nào cũng ưng"
5,"Đúng với mô tả:dung mô tả
Chất lượng sản phẩm:đúng hàng yêu cầu

Hàng ok, đã mua lần thứ 2, đúng số lượng, đủ số lượng, nên mua"
5,"Chất lượng sản phẩm:chất lượng của sản phẩm tốt nhưng dán lấy lên hoi vất

Chất lượng sản phẩm ok nói chung là dùng được giao hàng nhanh lần sau ủng hộ tiếp chúc shop mua may may bán đắt"
5,Sp chất lượng mà rẻ quá. Ưng cái bụng ạ
5,Cường lực tự dán bị hở 2 bên ria. Ko dính đc. Giao hàng chuẩn bị hàng nhanh
5,"Chất lượng sản phẩm:cos ver oonr khoong bij dính vân tay
Đúng với mô tả:đúng nha còn độ bền thì chưa biết

giá cả okiii"
5,"Chất lượng sản phẩm:good
Đúng với mô tả:good

Nhận đủ hàng cường lực dày dặn cảm ứng tốt . Giá rẻ nên mua nhé"
5,"Shop chuẩn bị hàng và giao hàng nhanh, giá cả hợp lý, bọc xốp chắc chắn, sẽ ủng hộ shop những lần tiếp theo"
5,"Đẹp nha, nhìn cứng cáp chắc chắn, chưa dùng nhưng cảm thấy ok, nên mua để bảo vệ điện thoại"
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Giao hàng đầy đủ và chắc chắn. Đang thiếu thấy shop giá hợp lí nên mua vội :))"
5,"Chất lượng sản phẩm:bình thường
Đúng với mô tả:đúng

Giao nhanh đẹp rẻ nhất rồi đấy anh ạ anh không biết có phải đi học sử dụng trong họ đậu"
4,"Chất lượng sản phẩm:ổn
Đúng với mô tả:khá giống

Shop này mk mua đc 2 lần rồi
Mà lần này mk đặt 2 cái thì vỡ 1 cái, 1 cái dùng đc"
4,"Chất lượng sản phẩm:được
Đúng với mô tả:đúng với mô tả

Sp đúng với mô tả , giao hàng nhanh , đóng gói kĩ càng cẩn thận"
4,Chất lượng sản phẩm tốt rất ưng ý.lần sau sẽ ủng hộ shop.shop uy tín thời gian giao hàng nhanh
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Shop đóng gói cẩn thận,có chống sóc, giá thành không bị cao"
5,"Sản phẩm này cũng tạm tạm ổn giao hàng đúng thời gian quy định ,nhan vien giao hang  tình ahop giai quyết van đe khi khach hang nhan tin nhắn thi ok"
5,"Hàng ok, đặt 3 cái đã dán 2 cái, hơi dày nhưng so với giá tiền là  ok ạ 
Cảm ơn ship"
5,Gói hàng móp méo quá nhưng ko ảnh hưởng đến hàng hoá. Dùng được. Thank shop.
5,"Sản phẩm đẹp, chất lượng tốt, nên mua bà con ạ. Nhưng chưa hiểu tại sao vẫn chưa đủ chữ"
5,"Chất lượng sản phẩm:Tốt
Đúng với mô tả:Chuẩn hàng

Hài lòng với sản phẩm của shop. Đóng gói cẩn thận. Sẽ luôn ủng hộ shop. Thanks"
5,"Mua hai cái mà về cái dán luôn mất rồi, hàng oke mà lại rẻ đẹp, giao hàng nhanh đặt hq mà nay đc lấy luôn"
5,"Cường lực ip6pl bị xước rất nhiều ạ không biết lỗi do bên vận chuyển hay do shop nhưng mình vẫn đánh giá cho shop 5 sao nhé, giao hàng nhanh"
4,"Chất lượng sản phẩm:tam on
Đúng với mô tả:đúng

Chống nhìn trộm này cũng ok. người ngồi cạnh vẫn nhìn đc mờ mờ thôi chứ vẫn ok lắm"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Mình mua hai miếng thầy một miếng là chống nhìn trộm nhưng mà không hiểu sao nó không có chống nhìn trộm mà nó nhám 
Nhưng nói chung là xài rất ok giao hàng cũng khá là nhanh"
5,Sản phẩm đúng với mô tả. Phải dùng đã mới đánh giá được chất lượng sản phẩm
5,giá phù hợp hàng đẹp xịn giao hàng nhanh đóng gói cẩn thận tuyệt vời
5,"Sau này mới hiểu ra 
Sự trưởng thành bắt đầu từ việc đánh mất ?!?"
5,"Hàng ok chất lượng tương đối tốt
Sjw d xja d sna snsnd d sns sns sn"
5,"Giao hàng siêu nhanh, kính chất lượng mà giá rẻ hơn so với chỗ khác"
5,"Chất lượng sản phẩm:chưa biết
Đúng với mô tả:đúng

Hàng đóng cẩn thận,ship thân thiện,và giao hàng rất nhanh nhá.sẽ quay lại ủng hộ shop"
5,"Chất lượng sản phẩm:bền
Đúng với mô tả:đúng

Giao hàng nhanh.  Ốp đẹp.  Dẻo, shop gửi đủ hàng, đánh giá để nhận xu,  nên mua nhé mọi người"
5,"Giao hàng nhanh , sản phẩm đầy đủ , đẹp , đóng gói kĩ càng chu đáo"
5,"Giao hàng nhanh, hàng đẹp chắc chắn, rất nên mua nhé mọi người nhéa"
5,"Shop giao hàng nhanh, đóng gói cẩn thận, hàng rẻ chưa dùng nên chưa đánh giá được chất lượng."
4,"Chất lượng sản phẩm:Good
Đúng với mô tả:như hình đáng giá

Hàng nhận như ảnh chụp đáng giá. Do có lớp chống bám vân tay nên dán như lên nhìn như mờ đục, nhìn rất khó chịu. Mọi người cân nhắc khi mua.
Đóng gói cẩn thận. Giao hàng nhanh.
Video quay mang tính chất nhận thêm xu."
5,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tot

Tự dán cũng dễ, có tác dụng chống nhìn trộm, nhìn nghiêng là không rõ chữ rồi, chất lượng phù hợp với giá tiền, mọi người nên mua nhé!"
5,"Chất lượng sản phẩm:rất ok
Đúng với mô tả:rất đúng

Mang tính chất lấy xu hhgdghbđfbbchbhgfghbhg"
5,Giai đủ hàng. Hàng rẻ và đẹp lắm nhé.nên mua nha m.n ơi. Sẽ ủng hộ shop tiếp ạ
5,"Hàng nhìn chắc chắn, giao khá nhanh còn chất lượng thì phải dùng rồi mới biết."
5,"Giao hàng nhanh , bọc hàng cẩn thận
Sp ok , nên mua nha"
5,"Nhận đủ hàng theo số lượng mua ,đóng gói cẩn thận giao hàng nhanh"
5,"Giao hàng nhanh .đúng sp ,chất lượng thì cũng ok 
Đóng gói sp đẹp và chắc chắn
Một số hình ảnh và video chỉ mang tính chất minh họa lấy xu"
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:Dung onn

Cường lực dày dặn,đóng gói cẩn thận,dán hơi khó k"
4,"Đúng với mô tả:dep on
Chất lượng sản phẩm:tot

Đóng hàng kĩ giao hàng cũng khá nhanh nhưng shop nên lấy hộp để bọc cường lực vao"
5,"Chất lượng sản phẩm:tốt, đúng với mô tả..

giao hàng nhanh , đóng gói hàng kĩ càng.."
5,"Giao hàng nhanh , đóng gói cẩn thận , hàng chất lượng nha mọi người"
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok

Giao rất nhanh. Canh ngay sale nên giá khá tốt. Add thêm khuyến mãi để nhận thêm nhiều ưu đãi"
5,"Chất lượng sản phẩm:Ok
Đúng với mô tả:chuẩn

Giao hàng nhanh ,chất lượng chuẩn ,shop ban rẻ ,mua lần 2 của shop"
5,"Chất lượng sản phẩm:OK
Đúng với mô tả:OK

Sản phẩm giống mẫu, chất lượng khá tốt, giao hàng nhanh, ổn…"
5,"Đúng với mô tả:đúng

Giao hàng nhanh. Đóng gói chắc chắn cẩn thận đúng số lượng mình đặt"
5,"Giao hàng nhanh, số lượng đầy đủ, đóng gói cẩn thận, sản ohaarm y hình, dễ dùng"
5,"Sản phẩm đẹp, đóng gói cẩn thận, giao hàng nhanh mình sẽ ủng hôn shop thêm"
5,"Hàng nhậ được giao khá nhanh chóng, kính dùng ổn, trông cũng coa vẻ chắc chắn....."
5,giao hàng nhanh đóng goói sản phẩm chắc chắn  cẩn thận giao đủ số lượng
5,Giao hàng nhanh đóng gói cẩn thận shop nhiệt tình sẽ ủng hộ tiếp
5,"Đã nhận đủ hàng, ship nhanh, ốp đẹp, con trai rất thik, nên mua"
5,"Đúng với chủng loại máy, chất lượng ok, màu sắc ok và giá cả rẻ, hợp lý"
4,"Chất lượng sản phẩm:tot
Đúng với mô tả:dem

Chất đẹo giao hàng đúng thời hạn đóng hàng kĩ mài đẹp dạo đúng yêu cầu"
5,"Chất lượng sản phẩm:day
Đúng với mô tả:Dung

Mua rất nhiều nhưng lần này mua bị dày quá thành ra nhìn màn hình bị ảo không thật . Bị mờ hơn so với kính thường . Giao hàng nhanh , đóng gói cẩn thận mk k hài lòng lắm"
1,"Đúng với mô tả:ko đúng mô tả
Chất lượng sản phẩm:kém

Chất quá kém, ko chống đc nhìn trộm lại à face id khó nhận ra, màn hình thì bị giảm chất lượng, phí tiền quá"
5,"Chất lượng sản phẩm:tốt

Mua lần đầu nên chưa biết tốt hay ko damhs giá nhận xu thôi nhá"
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

Mình đã mua lần 2, giới thiệu bạn bè nữa,hàng chất lượng,mn nên mua, sẽ ủng hộ shop tiếp lần sau,hình ảnh nhận su"
5,"Chất lượng sản phẩm:toost

Đã nhận được hàng shop giao đủ , hàng ok
Ship hơi chậm
Xíu nhưng vẫn ok nhé"
