rating,comment
5,"Công dụng:son môi
Độ bền màu:khá 4⭐︎⭐︎⭐︎⭐︎

Một cây son 🍦 thơm nức và màu của ẻm thì siu cưng, mình hok biết undertone của mình là warm, cool … nhưng cứ kiểu như em 22 này là lên da mình siu nổi bật. Một sản phẩm rất nên có trong kho son của mỗi người nha!!!
Thiệt là quá muộn màng khi bây giờ mới thử qua thương hiệu Bbia đình đám ʚ(•”̮•)ɞ"
5,"Công dụng:làm đẹp

Son đẹp lắm luôn, mùi thơm nhẹ, giao hàng nhanh lắm ạ.
Shop gói hàng chắc chắn và được nha shiper vui tính lắm ạ, em không có ở nhà ảnh giao tận nhà cho em luôn, dù phải hỏi thăm hiho
Sẽ ủng hộ shop nhiều nhiều"
5,"Màu đẹp, gói hàng cẩn thận
Sản phẩm chất lượng
Sẽ ủng hộ lần sau
Đóng gói sản phẩm rất đẹp và chắc chắn
Kèm quà, rất đáng tiền"
5,"Công dụng:son môi
Độ bền màu:tốt

Giao hàng nhanh, shipped dễ thương cho shop 5 sao son siêu đẹp, thơm mịn màng lên màu đẹp"
5,"Công dụng:son môi
Độ bền màu:tốt

Em này thì khỏi phải bàn rồi, đánh lên xinh xiu, da ngăm dùng vẫn được nhé, make hay để mặt mộc thi đánh son lên cứ gọi là xinh, khen nha mọi người"
5,Đóng gói hàng cẩn thận chất lượng sao thì mình chưa biết tại chưa dùng thời gian giao hàng nhanh mình ở HN 3 ngày là đã nhận được hàng rồi
5,"Lợi ích:Choét cho cái môi thêm đẹp
Bao bì:cẩn thận
Làm đẹp:Son màu siuu đẹp

Son đẹp lắm, màu siu xịn xò và giao hàng từ HCM đến Thanh Hóa mất có 3 ngày thoii-giao nhanh
Nghe nói son này nhiều hàng nhái nhma ở đây có tem chống hàng giả nên rất uy tín nhaa"
5,"Chất son mịn, màu lên đẹp, mình mua theo số đông nhưng cũng nhận son về mình rất thích... màu 25 thì ko còn gì phải chê."
5,hàng rất đẹp son dùng thích mượt môi shop tư vấn nhiệt tình gói hàng cẩn thận shipper siêu siêu siêu siêu siêu thân thiện màu son đúng rất ưng ý nói chung mà đáng để mua nha mọi người 😂😂😂❤️❤️❤️❤️❤️❤️❤️
5,"Son màu rất đẹp ạ, màu như trong ảnh với video, có mùi thơm ngọt dịu, mình rất thích, còn lì hay không thì mình chưa đánh thử, săn sale nên giá cũng ok lắm ạ"
5,"Công dụng:tô son
Độ bền màu:bình thường

Son chính hãng,đóng gói cẩn thận,hàng giao sau tết nên hơi lâu nhưng mà tầm 4 ngày là có hàng,đẹp nhất vẫn là màu 25 nhak tô nhạt nhìn đỏ tươi tô đậm hơn thì nhìn cá tính nhak,ns chung mà màu son siu đẹp lun nhak,nên mua nhak mọi ng tô vào da trắng hơn hẳn💝"
5,"Công dụng:son

Máu rất là xinh lun ạ đúng là best seller giao hàng nhanh đóng gói cẩn thận đẹp mắt"
5,Son siu xịn nhé cực thơm và lâu trôi ❤️màu mình mua là 23 và 04 màu 23 thì nhìn khá tự nhiên kiểu son kh quá đậm còn màu 04 thì thiên cam nhé❤️
5,"Son sịn mịn và thơm cực luôn, lên màu bao đẹp í còn được anh shiper dễ thương nữa, mình ở quê mà giao cũng khá là nhanh"
5,"Công dụng:màu đẹp lắm nha
Độ bền màu:son kem lì Bbia 24

Son đẹp lắm nha màu hợp còn hợp mỗi nữa làm bật tông da trắng lên đẹp lắm nha giao còn nhanh nữa đúng giờ nữa đẹp lắm nha mọi người"
5,"Công dụng:tô môi
Độ bền màu:bình thường

Son màu nâu cam quá ít đỏ, màu k giống hình. Độ bám vừa phải,  shop đóng gói đẹp, chăm sóc khách hàng tốt."
4,"Độ bền màu:ổn
Công dụng:làm đẹp

Son đẹp thơm xinh lắm.giao hàng nhanh mua tặng nên hông biết bền hông ạ. Nhưng bao bì sang xịn mịn lắm ạ. Nên mua nhé mn"
5,"Công dụng:son đẹp
Độ bền màu:màu đẹp 10đ

Giao hàng nhanh shiper thân thiện son đẹp 10đ tuỵt vời nói chung là gất ok mua quài luôn đây là thỏi son mua của bbia là cây thứ 7 luôn ròi"
5,"Độ bền màu:lì
Công dụng:son môi

Giao hàng lẹ mới đặt hôm 5/1 mà nay có hàng luôn rồi 10đ cho sự nhanh gọn của shop shipper dth mua tại hãng nên cũng yên tâm là chính hãng"
5,"Độ bền màu:cung duoc

Dong goi dep chắc chan , xua gio minh xài son hãng này k đổi luôn.  Cây này cũng màu  thứ 5 6 r mùi thơm mịn k khô k bết.  Ok nhé.  Mà k lì lắm nhưng biết cách tô thì ổn nha."
5,"Đóng gói rất kĩ càng và chắc chắn, shop rep ib cx rất lịch sự. Vì ánh sáng ko tốt nên mình chụp chắc màu sẽ hơi khác nhưng son thơm, cầm khá nặng tay. Mua mall ko phải lo về vấn đề chất lượng rồi, màu này hot nên săn mãi mới mua đc. Mn nên mua nhé."
5,"Shop đóng gói cẩn thận, son đẹp hơn mong đợi của mình lun, chất son mịn, màu đẹp, rất hợp với mình, giao hàng nhanh, shipper thân thiện"
5,"Mua được giá khá ok. Được sale và có mgg ^^ son đẹp, chất ok, màu 24 dễ dùng, k kén da đâu, tươi tắn, base hồng."
5,"Giao hàng khoảng 3,4 ngày, son chắc tay, chỗ rút cọ hình như chặt hơn xưa nên son ko bị dính thân cọ tùm lum và đầu cọ lấy vừa đủ lượng son chứ ko quá nhiều, mình thường mua màu 24 mà nghe màu 25 hot nên mua thử, nâu như chocolate, màu tối, đỏ nâu nhiều, nếu đánh lớp thật mỏng thì lên môi vẫn đỏ ok"
5,"Hàng được đóng gói cẩn thận, chất lượng thì khỏi bàn hàng chính hãng..mình đã đặt hàng ở shop hai ba lần rồi..sẽ tiếp tục ủng hộ shop!"
5,"Công dụng:son
Độ bền màu:ổn

Hơn nhiều ánh cam, khô 
Shop giao hàng nhanh, thân thiện"
5,"Công dụng:son cai moi ấy
Độ bền màu:chắc lì á

Màu ưng lắm nha mê cái màu này r é hk pit có khô môi hk nữa"
5,"8.8 săn sale được giá mềm, mua được 2 màu xuất sắc nhất nữa. Màu 25 thì đây là cây thứ 3 mình mua rồi còn màu 24 lần này quyết định mua thử xem, lên môi đẹp ngang ngửa màu 25. Do tình hình giãn cách nên thời gian lấy hàng hơi lâu nhưng không sao, vẫn nhận được hàng. Cảm ơn Bbia ♥️"
5,"Bao bì:đẹp
Làm đẹp:tốt
Mẹo:bôi đại

Son có mùi thơm 
Màu đẹp 
Chất son mềm mịn"
4,"Độ bền màu:bền
Công dụng:quýnh mỏ

đầu tiên thì hàng về ko bị móp méo j ạ, giao chậm hơn dự kiến rất nhiều nma vướng tết nên oke ko sao, son cầm chắc tay, ncl bên ngoài đẹp nha
chất son bbia thì thôi khỏi nói đi ha, nhưng mà màu thì hơi khác ảnh ă, nó nhiều tông cam hơn và trầm hơn tớ nghĩ ;-; vẫn dùng đc nma tớ lại hợp màu đỏ hơn í TT (à son lau đi thì để lại 1 lớp tint như hình nhee)
có z thôi chứ chất lượng sản phẩm vẫn cứ okela nhoo"
5,"Công dụng:Làm đẹp
Độ bền màu:Ổn

Mình dùng bbia nhiều rồi nên ko vó gì đáng ngại. Son đẹp đóng gói kĩ, ko bị rách. Son màu chuẩn đáng tiền nên mua🤑🤑"
5,"Công dụng:đẹp
Độ bền màu:màu 25

Shop rep tin nhắn mk nhanh lắm, son đẹp nha mng mk có check mã thì ra sản phẩm luôn nói chung shop khá uy tín, đánh son lên màu đẹp ,mk sẽ giới thiệu cho bạn mk và lần sau sẽ mua tiếp của shop"
5,"Công dụng:son
Độ bền màu:tạm ổn

Giao hàng đỉnh lắm ý 3 ngày là có rồi
Hàng chính hãng nên chất lượng tuỵt zời cầm cây son thích mê lun 😍😍😍 thơm mùi mâm xôi đáng mua lém"
5,"Màu xinh nha , son lì ở tầm trung , được cái mịn không bị khô môi , shop giao hàng cũng nhanh lắm nha"
5,"Công dụng:son
Độ bền màu:25

shop đóng gói rất cẩn thận lần đầu mua son nhưng rất ưng ý son thơm và lì đánh lên rất nhẹ môi"
5,"Công dụng:son giúp bản thân tự tin hơn
Kết cấu:đẹp, chắc chắn
Độ bền màu:khá lâu

giao hàng nhanh, đóng gói sản phẩm chắc chắn, rất thích cách đóng gói sản phẩm của shop, sản phẩm tuyệt vời"
5,"Bao bì:chat luong

Hàng về bao đẹp, đóng gói cẩn thận, tỉ mỉ, còn được tặng cả quyển sổ cute nữa, nhìn bề ngoài thôi đã thấy ưng rồi"
5,Son xinh lắm nha mng mình chỉ sợ đặt kh kịp Tết nhưng mà 1 tuần là nhận đc r nè. Mng nên đặt màu này nha xinh lắm luôn
5,"Son màu rất đẹp chất rất mịn lâu trôi
Ưng quá trời
Nhất định sẽ mua lại
Màu tương tự blr nhưng mà giá hời quá 
Mua xong mà mấy nhỏ bạn cứ hỏi inf để mua"
5,"Công dụng:Trang điểm
Độ bền màu:10/10

Đóng gói sản phẩm chắc chắn, màu đánh lên môi siêu xinh, chất son mịn k bị khô môi"
5,"Công dụng:son
Độ bền màu:tốt

Giao hàng hơi lâu. Son ok , màu gần giống hình, nhìn ngoài kiểu tự nhiên, kh quá nổi. Hợp với ai thích kiểu tự nhiên. Nói chung là okla nha"
5,"Công dụng:son
Độ bền màu:chưa test chưa biết

Đóng gói đẹp cẩn thận đánh giá 5 sao về đóng gói nếu đánh ổn lần sau ủng hộ tiếp cho shop ha🍇"
5,"Đóng gói sản phẩm đẹp, giao hàng tương đối nhanh. Vì là mall nên mình tin tưởng, sẽ quay lại ủng hộ tiếp nếu xài ưng í"
5,"Công dụng:đánh son môi
Độ bền màu:siêu bền màu luôn nhaa

Chòi oi, shop giao hàng rất nhanh luôn nha
Shop rep tin nhắn rất nhanh và nhiệt tình, mình là người mua mình rất thích cách phục vụ của shop Khi nhận được hàng mình vui lắm luôn á chời, son nó đẹp gì đâu í, đánh mềm môi dễ sợ, mình mua hẳn 2 thỏi luôn, shop rất chu đáo, nhiệt tình, sẽ ủng hộ shop nh"
5,"Độ bền màu:6/10
Công dụng:son

Đóng hàng cẩn thận 
Màu dưới là 25 nha."
5,"Công dụng:son môi
Độ bền màu:tốt

Son màu này đẹp thật sự tone d và tone răng. Phù hợp dễ đánh không bị dừ như màu 25. Rất nên mua màu này ạ. Màu thích nhất mình sẽ mua lại nữa."
5,"Độ bền màu:tạm
Công dụng:màu đẹp, công dụng thì cho xinh :)))

Đặt hộ bạn nên không bóc tem nhưng mình cũng dùng 2 cây màu 36 của hãng rồi, rất ưng. Đóng gói ok, shop mall nên k lo chất lượng, giao hàng 5 ngày
Mình đặt của shop nhiều lần rồi
Màu này thì quốc dân quá roiii b mình dùng nhiều lam"
5,"Công dụng:son
Độ bền màu:oke

You and i, dancing in the moonlight
Do i ever cross your mind ?
Gói hàng đẹp, hất lượng ổn, giao hàng nhanh,
Sẽ mua lại lần sau"
5,"Hiệu ứng làm đẹp:được
Bao bì:kĩ càng
Mẹo:làm bật tông da

ua cây son này đâu còn xa lạ nữa. đánh lên màu đẹp tôn da cho mấy bà vcl luoon. t mua đi học t đánh cỡ tháng là hết son rr. lâu trôi với giá quá mềm cho hs đi học rr. bà nào phân vân màu thì t thấy nên chọn màu này đi"
5,"Shop đóng gói sản phẩm cẩn thận, son màu đẹp nhưng cũng không lì cho lắm, giao hàng nhanh 3 ngày là nhận được

Quy khach da su dung het luu luong cua Viettel++ va tiep tuc truy cap theo goi Mobile Internet dang su dung (neu co). Chi tiet LH 198 (0d). Tran trong."
5,"Màu xinh chuẩn,, giao hàng cũng nhanh nữa
Kh bị khô môi đâu,, nên mua nha mọi ngừuu"
5,Chất lượng tốt phù hợp vs giá tiền. Shop phục vụ rất tốt. Giao hàng nhanh. Nói chung k có gì phải chê cả. Loveeee
5,"Độ bền màu:tốt
Công dụng:son

Giao hàng nhanh, đóng gói kĩ. Mình bị mất cây bbia25 giờ đặt lại thì thấy màu son này khác hơn cây trước. Nói chung là cũng ổn"
5,"Giao hàng nhanh, son rất là êm, giá cũng rất ok, rất đáng để mua nha mọi người ơi.  Hhvshjjsjsjsjjsjajkakakakakskkakskakksks"
5,"Công dụng:làm đẹp
Độ bền màu:tốt

Huhu quá xuất sắc
Hộp hong bị móp méo nhiều
Son siêu xinh màu siêu đẹp
Nói chung mua về ưng bụng dì đâu"
5,"Đẹp đỉnh luôn huhu, mình có 1 thỏi 25 rùi mà màu đẹp nên quất luôn màu đó tặng sinh nhật luôn. Shop bọc hàng cẩn thận và chuẩn bị hàng rất nhanh, mua 2 thỏi được tặng thêm sổ tay cũng xuất sắc nữa. Sẽ ủng hộ shop dài dài ạ"
5,"Công dụng:sOn
Độ bền màu:lâu

Rất đáng mua luôn ạ 
Gói hàng rất cẩn thận luôn ạ 
Màu xinh xĩu luôn nhenn
Giao hàng rất nhanh luôn em đặt từ trưa ngày 15 mà ngày 17 đã nhận được rồi ạ"
5,"Công dụng:làm đẹp
Độ bền màu:8/10

Màu 25 này không kén da nhé mọi người, đối với cá nhân mình cảm nhận màu có đỏ và cam nâu cao khi thoa, lau đi lớp son sẽ còn 1 lớp hồng rất nhẹ để lại. Mùi son ngọt nhẹ không quá khó chịu khi ngửi thấy, có khô môi nhẹ. Son có cả tem chống giả nên cũng yên tâm, đóng gói sản phẩm đẹp, 2 ngày là mình nhận được son,  màu 25 rất được."
5,"Lần đầu mua bbia nhưng mình thấy hài lòng. Đóng gói đẹp, bọc cẩn thận. Son thơm mà cũng khá lì nữa. Nên mua nha mn"
5,"Công dụng:son
Độ bền màu:son này độ bền cũng gọi là tương đối

Son này mình sài khá nhiều lần r cảm thấy cũng ok màu xịn lắm với lại độ bền cũng ổn áp xinh xắn nói chung là nên mua hợp với hầu như nhiều màu da"
5,"Công dụng:đánh son
Độ bền màu:tốt

Son xinh lắm ,shop nhắn tin nhanh và nhiệt tình ,shop phục vục rất tốt,giao hàng nhanh nữa,son thơm nữa."
5,"Son có mùi thơm nhẹ, màu ưng ghê! Đặt hàng mùa dịch giãn cách xã hội nhưng giao nhanh, shop gói hàng cẩn thận, thanks shop!"
5,"Công dụng:để đẹp
Kết cấu:son
Độ bền màu:9/10

trời màu xinh lắm mình mua nhiều lắm rồi nhưng bạn nào có môi hơi hồng thì mua blr a12 nha tại môi hồng làm son lên màu cam còn nếu vẫn muốn bbia thì lấy che kđ nh"
5,"Công dụng:ok
Độ bền màu:ok

son lên màu rất xinh, bền màu, không dễ bị lem như các son tint khác, chất son cũng không bị khô môi quá nhưng có cảm giác hơi nặng môi. Màu có hơi ánh cam, nói chung khá ưng, cho 8,5 trên 10 điểm. Nên mua ạ! Cảm ơn shop nhiều!"
5,"Son thơm vch, đóng gói cẩn thận, cái tấm đi kèm kia dễ thương, giao hàng nhanh shop 100000000000đ nha trời ơiiiii"
5,"Son rất là oke la luôn nheeeeee, màu xinh cực, mặt mộc đánh lên khỏi bàn, có mùi thơm, nhỏ gọn,...... À giao nhanh nữa hehe"
5,"Son xinh lên màu rất đẹp
Lúc giao hàng thấy hộp bự tưởng là dc tặng quà, mở ra chỉ dc cây son :))
Hàng chất lượng lắm nha"
5,"Beauty Profile:đc
Packaging:cẩn thận
Benefits:làm đẹp môi

Đóng gói cẩn thận, son chính hãng quét mã vạch ra nhé. Lúc đầu có đọc đánh giá  1 sao cũng sợ bị lừa nhưng xem review trên Youtube có link đến shop này nên yên tâm mua. Hàng về tay tem mác đầy đủ dán ko lệch tí nào và mùi sơn rất thơm nhé"
5,"Công dụng:đánh môi
Độ bền màu:khá tốt

Màu son huyền thoại luôn rồi nên khen cũng thừa ạ. Nói chung là xinh toẹt vời shipp cũng khá nhanh. Nói chung là 10 đỉmmmm"
5,"Công dụng:son môi
Độ bền màu:tốt

Màu xinh shipper thân thiện , cam mình xấu chứ ngoài màu đẹp nha tông da thấy trắng da lên lun á"
5,"Son có mùi thơm, mềm mịn môi dễ sợ, mua ở đây k sợ hàng giả, màu đẹp, giao hàng cực nhanh chóng, lần sau m sẽ mua ủng hộ tiếp"
5,Son này vừa hot màu vừa đẹp khỏi phải bàn rồi. Shop đóng gói kĩ. Mùi son siu thơmmmmm luôn. Màu cực đẹp nhaaa. Mng nên muaaaa ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
5,"Mình dùng quá quen hãng bbia rồi nên ko có gì để bàn thêm. Chất son mềm mịn, bám màu tốt mà ko gây khô môi. Màu 25 mình vừa hết nên qđ mua lại thỏi màu này vì quá ưng, màu 38 sẽ nhiều nâu hơn 25 xíu nhưng vẫn xinh xẻo ạ ❤️"
5,"Công dụng:tốt
Kết cấu:mềm mướt, nhẹ môi, mùi kẹo cao su
Độ bền màu:4 tiếng

Chất lượng sản phẩm tốt, đóng gói sản phẩm ok, phù hợp với giá tiền"
5,"Công dụng:làm đẹp
Độ bền màu:tốt

Son xịn lắm nha:3 ,mùi thơm

Theo tư tưởng Hồ Chí Minh, “dân” chỉ mọi con dân đất Việt, con rồng cháu tiên,  không phân biệt dân tộc đa số, người tín ngưỡng với người không tín ngưỡng, không phân biệt già trẻ , gái, trai, giàu, nghèo. Nói dến đại đoàn kết dân tộc cũng có nghĩa phải tập hợp mọi người"
5,"Công dụng:trang điểm
Độ bền màu:okie la

Đóng gói cẩn thận , màu son chuẩn , chất son mềm mượt , còn được tặng quà 🎁, shipper thì nhiệt tình sẽ ủng hộ shop lâu dài"
5,"Độ bền màu:ít
Công dụng:son

Shop kêu son lỳ nhưng ko lỳ thấy dưỡng nhiều hơn . Mềm môi có mùi như kiểu nhựa nhựa , cpi giao hàng nhanh , màu lên đẹp tiếc là ko lỳ"
5,"Độ bền màu:8/10

Mua lần thứ n ở đây rui 😆❤️ yên tâm về chất lượng lẫn khâu đóng gói sản phẩm lun ạ 😍 màu này ce nào cũng nên có 1 em vì rất dễ đánh, ko makeup đánh son thui cũng đủ xinh rui nháaa"
5,"Công dụng:làm đẹp

mình dùng trước khi mua cây mới này rùi,màu nhẹ thích hợp với những bạn đơn giản,nhẹ nhàng,giống màu môi hồng tự nhiên,dễ nhìn,màu xinhh nè,lớp tint cũng xinh lắm nha,rcm cho những bạn đang đi học hoặc thích đơn giảnn nè ^^"
5,"Độ bền màu:3-4 tiếng
Công dụng:để tô môi cho đỡ nhợt nhạt

giao hàng nhanh , đóng gói cẩn thận , mùi thơm . lên mua nhaa!!!!"
5,"Công dụng:đánh lên môi
Độ bền màu:ổn

Giao hàng tương đối nhanh đóng gói cẩn thận giao đúng số lượng và đúng màu mình chọn. Love💯💕"
5,"Công dụng:Son moi
Độ bền màu:Ổn

Mẫu mã mới trông xinh cả nhà ạ
Son này mình dùng k biết cây thứ mấy r nên rất oke"
5,"Công dụng:làm đẹp
Độ bền màu:ổn

Màu này đẹp lắm ạ son thơm lắm mọi người chất mịn và không bị khô nhé"
5,"Son lên màu rất đẹp, mua sale nên giá rẻ, chất lượng xuất sắc. Giao hàng nhanh. Tuyệt vời, mn nên mua nha"
5,"Công dụng:Make up
Độ bền màu:tốt

Mình mua lần thứ 2 rồi í, do thỏi kia bị mất nên mình mua lại, chất son mịn, màu ánh cam, dùng siêu thích"
5,"Công dụng:lm đẹp môi
Kết cấu:mềm mịn
Độ bền màu:bám tốt

Lần đầu dùng BBIA nên khoong biết nói như thế nào cả. Mình đặt 1 cây son mà shop tặng thêm 1 cây . Lộc cuối năm ❤️❤️❤️❤️❤️❤️❤️❤️. Cảm ơn shop ạ. Giao hàng rất nhanh ☺️"
5,"Kết cấu:dạng kem
Độ bền màu:chưa dùng nên ch biết😅
Công dụng:làm cho các bạn nữ xinh đẹp😆

Giao hàng nhanh. Đây là 2 cây son ưng nhất tới h 😍"
5,"Lợi ích:tốt
Kinh nghiệm sử dụng:tốt
Bao bì:đẹp

Hàng giao nhanh, săn đc giá sale nên rẻ. Son chính hãng lên màu đẹp, mịn. Ncl mình rất ưng nhé"
5,"Ưng ý thật sự luôn nha mọi người ơii, thời gian giao hành nhanh chính xác như shop hẹn, shop nhắn tin dễ thương và nhanh rep lại lắm, còn son thì quá đỉnh, lên môi màu siêu chuẩn, mướt môi cực, son thơm, chất son mịn khỏi chê, còn có cả tem chống giả nữa nha mn, đóng gói hàng rất kỹ và dễ thương"
5,"Độ bền màu:3 _5 tiếng
Công dụng:đẹp
Kết cấu:mịn

Son màu rất đẹp ,mùi cũng thơm dễ chịu ,không có gì để chê luôn á, shop thì nhiệt tình"
5,"Công dụng:để báo
Độ bền màu:hên xui

Beer deer lần đầu mua son bỡ ngỡ ngàng ngơ ngác bật ngửa :>>> nói chớ màu đẹp nhen"
5,"Son đẹp lắm luôn í màu rất ok nha 
Nhìn tấm card cũng thích luôn ấy mình mua màu 23 và thấy rất ok la nha shipper dao hàng dễ thương kiểu thụ thụ ấy.                                                                                            
      🌺🌺🌺🌺🌺🌺🌝🌺🌺🌺🌺🌺🌺🌛🍂🍂🌖🌓💐🌖🌘🍁🌔🌓🌔🌘"
5,Về nhanh chất son mịn bôi mướttt màu đẹpp lắm mau mấy cây lận gòi
5,Son rất lì lên môi nhẹ mịn ăn không trôi Rất ưng Ý lần sau sẽ ủng hộ shop tiếp giao hàng nhanh
5,"Công dụng:thoa lên môi cho đẹp
Độ bền màu:giữ màu khá bền

Son lên màu đẹp lắm mọi người, không thiên về sắc cam lắm đâu, cảm giác màu hơi trầm. Mình cũng lần đầu tiên sử dụng. Shop giao hàng khá nhanh, giá cả phù hợp"
5,"Ưng cái bụng lắm nhaaa, son mướt, sale nên được giá hờiii🫠🫠🫠🫠iêu iêuuuu"
5,"Công dụng:son
Độ bền màu:đẹp

son xinh lắm kh có gì để nói nói chung là nên mua giao hơi lâu xíu"
5,"Làm đẹp:ok
Hiệu ứng làm đẹp:ok
Bao bì:đẹp

Son lên màu đẹp. Sẽ ủng hộ shop lần sau. Vì sự nhiệt tình này giao hàng cũng nhanh nữa❤️"
5,Đây là cây thứ 3 mà mình mua của bbia màu 25 mua đi mua lại nhiều lần như thế mọi người cũng biết mình thích em nó như nào sau khi dùng qua nhiều loại thì mình thích chất của bbia nhất mướt môi bôi trong hoàn cảnh nào cũng không bị loang môi màu 25 thì xịn phải bàn màu quá xuất sắc ship nhanh
5,"Ù ui mùi đỉnh dã mannnn, auth nha c em ơi
Đóng gói xịn, giao hàng nhanh, đúng là màu son quốc dân :3 mua ngay đợt sale nữa chớ.
iu shop quéeeeee"
4,"Shop giao hàng hơi lâu, shiper thân thiện. Son lên màu ok, mùi thơm giống kẹo dâu. Shop đóng gói hàng cẩn thận"
5,"Công dụng:làm đẹp
Độ bền màu:tốt

Giao hàng nhanh, son thơm, xinh xỉu gói hàng cẩn thận, shipper siêu cute, sẽ quay lại ủng hộ típ😍"
5,Trời ơi son gì đâu mà xịn quá mùi thơm chất son mịn đúng đỉnh luôn í vỏ hộp lại đẹp nữa nên mua nha mn lần đầu tiên mua son trên shoppe mà ưng í gì đâu giao hàng nhanh 3 ngày là có hàng😍
5,"Công dụng:cho bờ môi thêm phần xinh đẹp
Độ bền màu:ổn á

Màu son xinh lắm, nhận hàng nhanh á, son có mùi thơm lắm, ưng lắm nhaaaaaaa"
5,"Chân ái của cuộc đời :)) màu đẹp dã man. Son có mùi thơm ngọt, chất son mềm mịn, lên màu chuẩn. Màu này các bạn hsinh dùng phù hợp nhé. Check mã ra hàng :)) chuẩn auth.kkk.. sẽ ủng hộ shop dài dài"
5,Real nha m.n ơi! Cầm chắc tay lém..son xịn siêu đẹp lun ý ạ. Săn sale với mua 2 cây nên có 137k 1  cây thôi..nên mua nên mua nha m n ơi
5,"Công dụng:đánh lên cái mỏ chúm chím
Độ bền màu:tốt

Eo lúc đầu sợ mua phải fake nma vì shop mall nên cũng mua thử mà kh ngờ nó lại đỉnh v aaa shop đóng gói cẩn thận còn có tem chống giả nữa í,bà nào còn phân vân thì mua liền đi nhaaa"
5,"kkkk màu 25 xinh xỉu lun dùng quá nhìu lần rui kphai bàn về chất lượng 💯diemm , mua luôn 2 em
Đôi giày bằng da trắng và có các chi tiết brogue đầu cánh trên mũi giày lấy cảm hứng từ Nike Tiempo, hoặc những dòng giày golf cổ điển. Nằm phía trên giày là tấm vải ren in ha"
5,"Lợi ích:đẹp
Làm đẹp:môi
Hiệu ứng làm đẹp:mịn, đỏ

Vẫn mượt mướt đẹp như lần đầu mua xứng đáng"
4,"Độ bền màu:bình thường
Công dụng:làm môi xinh

Đóng gói oki đó. Son màu cũng k xinh như tưởng nhưng mà cũng khá oki, đánh lên nhìn răng trắng hơn, độ trôi son thì cũng bình thường thôi tại cũng k phải son lì. Nói chung nhìn cũng dc"
5,"Hiệu ứng làm đẹp:tốt
Lợi ích:tốt
Làm đẹp:tốt

Sản phẩm đúng với mô tả. Chất son mướt. Như hìnhhdjejejhdjekem"
5,"Packaging:good
Usage Experience:good
Benefits:good

Thấy son hot rầm rộ nên mình mua , hạn sử dụng xa , mình mua với giá 128k . Sẽ ủng hộ lại nếu có cơ hội"
